ID/Hash,Fecha Detección,Título,Empresa,Score %,Modalidad,Enlace Directo,Salario,Resumen de Afinidad,Estado,Notas Usuario
d569dc4150ddb8fe,2026-09-24 15:23,Analista de datos (power bi/etl/excel/sql) - remoto,Cinte Colombia SAS,68.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-power-bi-etl-excel-sql-remoto-1886758109,,"[Afinidad: 68/100 - Afinidad Moderada] Alta coincidencia técnica en Programación Básica, Scripts, SQL y Automatización. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
77f36b55d06481fc,2026-09-24 15:23,Desarrollador backend,SETI S.A.,68.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/desarrollador-backend-java-python-1886753647,,"[Afinidad: 68/100 - Afinidad Moderada] Alta coincidencia técnica en Soporte Técnico de Sistemas, Hardware y Redes. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
3fa5f6b47656bee5,2026-09-24 15:23,Analista de Automatización,CARVAJAL TECNOLOGIA Y SERVICIOS S.A.S,68.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-automatizacion-marketing-en-bogota-dc-8E8A462321A7AD2261373E686DCF3405,"$ 3.600.000,00 (Mensual)","[Afinidad: 68/100 - Afinidad Moderada] Alta coincidencia técnica en Programación Básica, Scripts, SQL y Automatización. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
7df56f2b5c6b6dcf,2026-09-24 15:23,Analista de Datos y Automatización,Tiempos SAS,68.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-datos-y-automatizacion-teletrabajo-en-bogota-dc-E3868169DA8AE7FC61373E686DCF3405,"$ 4.570.618,00 (Mensual)","[Afinidad: 68/100 - Afinidad Moderada] Alta coincidencia técnica en Programación Básica, Scripts, SQL y Automatización. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
d3844d860d4f45c1,2026-09-24 15:23,Especialista en redes sd-wan / networking,ATCG DE COLOMBIA S.A.S,68.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/especialista-en-redes-sdwan-networking-1886771188,,"[Afinidad: 68/100 - Afinidad Moderada] Alta coincidencia técnica en Soporte Técnico de Sistemas, Hardware y Redes. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
ae736277661dc78b,2026-09-24 15:23,Analista de redes cisco,ATCG DE COLOMBIA S.A.S,68.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/analista-de-redes-cisco-1886760389,,"[Afinidad: 68/100 - Afinidad Moderada] Alta coincidencia técnica en Soporte Técnico de Sistemas, Hardware y Redes. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
e29676fac3409ad6,2026-09-24 15:23,Analista de redes y telecomunicaciones - nivel 1,MANPOWER,68.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/analista-de-redes-y-telecomunicaciones-nivel-1-1886760565,,"[Afinidad: 68/100 - Afinidad Moderada] Alta coincidencia técnica en Soporte Técnico de Sistemas, Hardware y Redes. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
b87bb07478fb925b,2026-09-24 15:23,Dev python (pyspark/airflow/postgresql) - remoto,Cinte Colombia SAS,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/dev-python-pyspark-airflow-postgresql-remoto-1886749859,,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Programación Básica, Scripts, SQL y Automatización. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
ea62374731b3e510,2026-09-24 15:23,Frontend Web Application Developer,KoboToolbox,58.0%,Remoto,https://remotive.com/remote-jobs/design/frontend-web-application-developer-2091141,$90k - $105k,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Programación Básica, Scripts, SQL y Automatización. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
ccaf9f8780b44030,2026-09-24 15:23,Analista de datos (power bi/etl/excel/sql) - híbrido en bogotá,Cinte Colombia SAS,53.0%,Hibrido,https://www.elempleo.com/co/ofertas-trabajo/analista-de-datos-power-bi-etl-excel-sql-hibrido-en-bogota-1886758056,,"[Afinidad: 53/100 - Afinidad Moderada] Alta coincidencia técnica en Programación Básica, Scripts, SQL y Automatización. Modalidad: Modalidad híbrida / parcial. Alerta: Modalidad híbrida puede requerir presencia ocasional.",Nueva,
