ID/Hash,Fecha Detección,Título,Empresa,Score %,Modalidad,Enlace Directo,Salario,Resumen de Afinidad,Estado,Notas Usuario
b56bb36e9fc82e1e,2026-09-24 16:07,Asistente administrativo/a,MEDICALL TALENTO HUMANO S.A.S.,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativo-a-1886747464,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
58fe156c45c49fc4,2026-09-24 16:07,Asistente ejecutiva y personal de presidencia,ADECCO COLOMBIA S A,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-ejecutiva-y-personal-de-presidencia-1886765043,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c68c842aec0507f5,2026-09-24 16:07,Asistente administrativo y operativo,ALIANZA,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativo-y-operativo-1886769341,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
e55c41f8f35d0d12,2026-09-24 16:07,Asistente administrativa y comercial pereira,EDITORIAL LA REPÚBLICA S.A.S.,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativa-y-comercial-pereira-1886746894,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
0504d9833ad54912,2026-09-24 16:07,Asistente administrativo(a) at | bogotá,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativoa-at-bogota-1886765770,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
bacc38002882c624,2026-09-24 16:07,Asistente administrativo,POSSE HERRERA Y RUIZ,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativo-1886757128,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
115c420d4e627838,2026-09-24 16:07,Recepcionista y asistente administrativa,Colliers International Colombia S.A,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/recepcionista-y-asistente-administrativa-1886769882,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
0eafe890d09dc027,2026-09-24 16:07,Asistente administrativa y contable - chía | ref. 1626544466-1,AGENCIA DE EMPLEO Y FOMENTO EMPRESARIAL COMPENSAR,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativa-y-contable-chia-ref-16265444661-1886766808,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
7fdb3ec2bb49ce90,2026-09-24 16:07,Asistente administrativa y contable,ASESORES FINANCIEROS Y TRIBUTARIOS GR SAS,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativa-y-contable-1886758421,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
08014f384f124ec4,2026-09-24 16:07,Asistente administrativo y contable - villeta,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativo-y-contable-villeta-1886759076,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c62a542387886bca,2026-09-24 16:07,Asistente administrativo y contable - villeta,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativo-y-contable-villeta-1886758361,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
fec983a79bc46288,2026-09-24 16:07,Asistente administrativo y contable,iLingo Integrated Solutions in Languages,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-administrativo-y-contable-1886747606,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1871e0c68a13d38e,2026-09-24 16:07,Auxiliar contable - sap - bogota,ADECCO COLOMBIA S A,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/auxiliar-contable-sap-bogota-1886767163,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
6367348e3671a1aa,2026-09-24 16:07,"Asistente contable y administrativo con experiencia contable en sap, cartera y tesoreria",Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-contable-y-administrativo-con-experiencia-contable-en-sap-cartera-y-tesoreria-1886760656,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
fa85204cef58799f,2026-09-24 16:07,Asistente contable y administrativo con experiencia contable en sap - cartera y tesoreria,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/asistente-contable-y-administrativo-con-experiencia-contable-en-sap-cartera-y-tesoreria-1886766820,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
d8062d850cbf46a1,2026-09-24 16:07,Digitador - 353703-113642,AGENCIA DE EMPLEO Y FOMENTO EMPRESARIAL COMPENSAR,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/digitador-353703113642-1886769566,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
2f520ba083e2847f,2026-09-24 16:07,Digitador en planta de producción,Prysmian Group - Procables,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/digitador-en-planta-de-produccion-1886722751,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
475f3966c5302ff0,2026-09-24 16:07,Analista de aduana - digitador opencomex,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/analista-de-aduana-digitador-opencomex-1886762323,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
107d0765b8dfce86,2026-09-24 16:07,Auxiliar digitador(a) de contabilidad,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/auxiliar-digitadora-de-contabilidad-1886770758,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
b1591783dbbcb1f9,2026-09-24 16:07,Analista de aduana - digitador opencomex,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/analista-de-aduana-digitador-opencomex-1886763468,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
cfe8b8276b28373b,2026-09-24 16:07,Analista de aduana - digitador opencomex - santa marta,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/analista-de-aduana-digitador-opencomex-santa-marta-1886762869,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
01c7ac97b62a3626,2026-09-24 16:07,Auxiliar digitador(a) de contabilidad,Confidencial,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/auxiliar-digitadora-de-contabilidad-1886761791,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
2fc59d447ad455e1,2026-09-24 16:07,Digitador comercial interno,TEMPORIZAR SERVICIOS TEMPORALES SAS,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/digitador-comercial-interno-1886746080,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
e58059d4e095bd7a,2026-09-24 16:07,Apoyo facturación - palmira,ALQUERIA,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/apoyo-facturacion-palmira-1886758686,,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Herramientas Ofimáticas, Excel y Soporte Contable / Facturación. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
62e7c31c63a388da,2026-09-24 16:07,Recepcion y facturacion de laboratorio clínico,Fundación Santa Fe de Bogotá,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/recepcion-y-facturacion-de-laboratorio-clinico-1886761193,,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Herramientas Ofimáticas, Excel y Soporte Contable / Facturación. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
6eafefaa9d4e76e6,2026-09-24 16:07,Recepcionista facturación en laboratorio clínico,Fundación Santa Fe de Bogotá,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/recepcionista-facturacion-en-laboratorio-clinico-1886753959,,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Herramientas Ofimáticas, Excel y Soporte Contable / Facturación. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
1ac2af8aa1b80d19,2026-09-24 16:07,Recepcionista facturación en laboratorio clínico,Fundación Santa Fe de Bogotá,58.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/recepcionista-facturacion-en-laboratorio-clinico-1886746927,,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Herramientas Ofimáticas, Excel y Soporte Contable / Facturación. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
5fb21eaeba4e417d,2026-09-24 16:07,Gestor de Facturación e Ingresos // Remoto,Siigo,58.0%,Remoto,https://co.linkedin.com/jobs/view/gestor-de-facturaci%C3%B3n-e-ingresos-remoto-pcd-at-siigo-4463333674,,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Herramientas Ofimáticas, Excel y Soporte Contable / Facturación. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
acc279cbcc202e8c,2026-09-24 16:07,Data Entry Clerk,Hired,58.0%,Remoto,https://co.linkedin.com/jobs/view/data-entry-clerk-remote-at-hired-4466319108,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c9df64f69713d9c3,2026-09-24 16:07,Client Intake and Data Entry Specialist,Job Duck,58.0%,Remoto,https://co.linkedin.com/jobs/view/client-intake-and-data-entry-specialist-at-job-duck-4469179215,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
bfd4f2e4c8eb51d6,2026-09-24 16:07,Data Entry Specialist - Remote Work | REF#169097,BairesDev,58.0%,Remoto,https://co.linkedin.com/jobs/view/data-entry-specialist-remote-work-ref%23169097-at-bairesdev-4140196697,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
f71b85e853980a5b,2026-09-24 16:07,Data Entry Specialist,Booth,58.0%,Remoto,https://co.linkedin.com/jobs/view/data-entry-specialist-at-booth-4468950013,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
b124540f32e77f79,2026-09-24 16:07,Digitador,Iron Mountain,58.0%,Remoto,https://co.linkedin.com/jobs/view/digitador-at-iron-mountain-4468884742,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
648f264595161cd7,2026-09-24 16:07,Auxiliar Administrativa de Vicepresidencia Bilingüe,Adecco,58.0%,Remoto,https://co.linkedin.com/jobs/view/auxiliar-administrativa-de-vicepresidencia-biling%C3%BCe-at-adecco-4469224990,,[Afinidad: 58/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
eb90ed56020b1176,2026-09-24 16:07,Inside Sales Contractor,"Credit Wellness, LLC",58.0%,Remoto,https://remotive.com/remote-jobs/sales/inside-sales-contractor-2086540,OTE $25k - $35k,"[Afinidad: 58/100 - Afinidad Moderada] Alta coincidencia técnica en Herramientas Ofimáticas, Excel y Soporte Contable / Facturación. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
bab8c57875b70054,2026-09-24 16:07,Analista de Servicio al Cliente Digital / Personal con Discapacidad,HOME BURGERS,53.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-servicio-al-cliente-digital-personal-con-discapacidad-en-bogota-dc-11CE94961396D4CF61373E686DCF3405,"$ 1.750.000,00 (Mensual)",[Afinidad: 53/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
e4553a32da3edf6d,2026-09-24 16:07,Asesor de Servicio al Cliente / Remoto,SIIGO S.A.S,53.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-servicio-al-cliente-remoto-en-bogota-dc-00C206C9966382F961373E686DCF3405,"$ 1.750.905,00 (Mensual)",[Afinidad: 53/100 - Afinidad Moderada] Afinidad moderada en áreas técnicas del cargo (Auxiliar Administrativo / Asistente Virtual). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
