ID/Hash,Fecha Detección,Título,Empresa,Score %,Modalidad,Enlace Directo,Salario,Resumen de Afinidad,Estado,Notas Usuario
c2ab1be2d87d56da,2026-09-22 05:09,Cali -consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/cali-consultor-psicologo-especialista-sst-independiente-1886745046,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
b2e965ef992d7e0c,2026-09-22 05:09,Cali -consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/cali-consultor-psicologo-especialista-sst-independiente-1886760591,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
e59c6b77c6fb31ec,2026-09-22 05:09,Ingeniero químico especialista en sst - bogotá,Quirón Prevención Colombia S.A.S,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-quimico-especialista-en-sst-bogota-1886699816,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
631acc8f85eaeeff,2026-09-22 05:09,Psicólogo especialista en sst,Quirón Prevención Colombia S.A.S,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/psicologo-especialista-en-sst-bogota-1886758005,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
7c17015bfac36a33,2026-09-22 05:09,Coordinador de proyectos en sst,ACL,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-de-proyectos-en-sst-1886754005,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
4b4069b9dca6e119,2026-09-22 05:09,Profesional sst especialista sst 627556,JOBANDTALENT CO SAS,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/profesional-sst-especialista-sst-627556-1886739219,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1857f57b4d01d529,2026-09-22 05:09,Especialista sst regional,D1 SAS,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/especialista-sst-regional-1886755260,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
bedbbc3d1eb04d51,2026-09-22 05:09,Ingeniero industrial especialista en sst - bogotá,Quirón Prevención Colombia S.A.S,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-industrial-especialista-en-sst-bogota-1886769067,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
32bbd9adcf2cf897,2026-09-22 05:09,Psicóloga especialista sst medellin,CROMA MEDICAL IPS SAS,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/psicologa-especialista-sst-medellin-1886760695,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
515ba58295e9ed62,2026-09-22 05:09,Barranquilla - consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/barranquilla-consultor-psicologo-especialista-sst-independiente-1886751100,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c4d1af7d4b175e9c,2026-09-22 05:09,Cali -consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/cali-consultor-psicologo-especialista-sst-independiente-1886765207,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
5c1c43e8151646eb,2026-09-22 05:09,Cartagena -consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/cartagena-consultor-psicologo-especialista-sst-independiente-1886764943,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
8b77e05e299277ac,2026-09-22 05:09,Bogota- psicólogo especialista sst consultor independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/bogota-psicologo-especialista-sst-consultor-independiente-1886769274,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
caec2bc618b7c929,2026-09-22 05:09,Barranquilla - consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/barranquilla-consultor-psicologo-especialista-sst-independiente-1886763915,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
3cd4840075db8bba,2026-09-22 05:09,Barranquilla - consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/barranquilla-consultor-psicologo-especialista-sst-independiente-1886746264,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1e6baed6c22e66e5,2026-09-22 05:09,Bogota - consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/bogota-consultor-psicologo-especialista-sst-independiente-1886746058,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
38789d9a0608d840,2026-09-22 05:09,Bogota- psicólogo especialista sst consultor independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/bogota-psicologo-especialista-sst-consultor-independiente-1886744293,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
10cf16645266a188,2026-09-22 05:09,Bogota - consultor psicólogo especialista sst independiente,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/bogota-consultor-psicologo-especialista-sst-independiente-1886754444,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
9d63e5860eb4f511,2026-09-22 05:09,Coordinador sst,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-1886756694,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
b6fc490e7d1cb302,2026-09-22 05:09,Coordinador sst,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-1886755615,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
89b0a50a441c6311,2026-09-22 05:09,Coordinador sst,Ingeurbe S.A,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-1886751696,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
dbd929b4729965e4,2026-09-22 05:09,Coordinador sst cali,PROMOAMBIENTAL DISTRITO SAS ESP,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-cali-1886763306,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c3693cc02f73e3a5,2026-09-22 05:09,Inspector o coordinador sst,ADECCO COLOMBIA S A,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/inspector-o-coordinador-sst-1886747212,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
202995b9333b4f87,2026-09-22 05:09,Coordinador sst sector manufactura,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-sector-manufactura-1886742930,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
b84b7270d3c00390,2026-09-22 05:09,Coordinador de sst - tunja boyaca,Clínica Medilaser S.A.S,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-de-sst-tunja-boyaca-1886756822,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
e2d49218b20ec3d4,2026-09-22 05:09,Coordinador sst profesional bogota y aledaños,Automatizacion Integ,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-profesional-bogota-y-aledanos-1886766934,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c9ddc083f60a3c14,2026-09-22 05:09,Coordinadora de sst,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinadora-de-sst-1886764987,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
7f87b552f8374594,2026-09-22 05:09,Coordinador sst,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-1886745545,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
da412525716fc949,2026-09-22 05:09,Coordinador sst,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-sst-1886758307,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
6a236142b439c2df,2026-09-22 05:09,Profesional sg-sst - bogotá sector salud,Confidencial,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/profesional-sgsst-bogota-sector-salud-1886722019,,[Afinidad: 55/100 - Afinidad Moderada] Alta coincidencia en gestión de Seguridad y Salud en el Trabajo (SST). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
183be09bac3981ff,2026-09-22 05:09,Auxiliar de seguridad y salud en el trabajo,SUMMAR PRODUCTIVIDAD S.A.S,55.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/auxiliar-de-seguridad-y-salud-en-el-trabajo-sgsst-1886760290,,[Afinidad: 55/100 - Afinidad Moderada] Alta coincidencia en gestión de Seguridad y Salud en el Trabajo (SST). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
e458abda6c8c6a4d,2026-09-22 05:09,Residente SG-SST,Hunter Douglas Colombia,55.0%,Remoto,https://co.linkedin.com/jobs/view/residente-sg-sst-at-hunter-douglas-colombia-4467388359,,[Afinidad: 55/100 - Afinidad Moderada] Alta coincidencia en gestión de Seguridad y Salud en el Trabajo (SST). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c9c1198f936f8f92,2026-09-22 05:09,Coordinador SST,TEMPOTRABAJO S.A.S,55.0%,Remoto,https://co.linkedin.com/jobs/view/coordinador-sst-at-tempotrabajo-s-a-s-4463662684,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
a3c876ff52d7c00a,2026-09-22 05:09,COORDINADOR SST,"Instalaciones Hidráulicas, Sanitarias y de Gas Inocencio López SAS",55.0%,Remoto,https://co.linkedin.com/jobs/view/coordinador-sst-at-instalaciones-hidr%C3%A1ulicas-sanitarias-y-de-gas-inocencio-l%C3%B3pez-sas-4423097456,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
edfd638496b96148,2026-09-22 05:09,Especialista en diseño geométrico,HMV Ingenieros,55.0%,Remoto,https://co.linkedin.com/jobs/view/especialista-en-dise%C3%B1o-geom%C3%A9trico-at-hmv-ingenieros-4444748663,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
7e3c2555b7ec0e75,2026-09-22 05:09,Civil 3D Modeler,WSP en Colombia,55.0%,Remoto,https://co.linkedin.com/jobs/view/civil-3d-modeler-at-wsp-en-colombia-4459262136,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c207043b76222b67,2026-09-22 05:09,Especialista Seguridad y Salud en el Trabajo,D1 S.A.S,55.0%,Remoto,https://co.linkedin.com/jobs/view/especialista-seguridad-y-salud-en-el-trabajo-at-d1-s-a-s-4460341281,,[Afinidad: 55/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
3cbe044b124adb25,2026-09-22 05:09,Coordinador/a Plan estratégico de seguridad vial,EMPRESA TRANSPORTADORA SAN GABRIEL SAS,53.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-coordinadora-plan-estrategico-de-seguridad-vial-pesv-bogota-en-bogota-dc-2AE9BF94CB16F8FA61373E686DCF3405,"$ 3.710.000,00 (Mensual)","[Afinidad: 53/100 - Afinidad Moderada] Alta coincidencia técnica en infraestructura vial, diseño geométrico y pavimentos. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
f93c2e5eedb2fde7,2026-09-22 05:09,Coordinador seguridad industrial y sst - plantas de producción,Confidencial,53.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/coordinador-seguridad-industrial-y-sst-plantas-de-produccion-1886745985,,[Afinidad: 53/100 - Afinidad Moderada] Alta coincidencia en gestión de Seguridad y Salud en el Trabajo (SST). Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
a1c66287744c7791,2026-09-22 05:09,Coordinador/a Plan estratégico de seguridad vial,Empresa Transportadora San Gabriel S.A.S.,53.0%,Remoto,https://co.linkedin.com/jobs/view/coordinador-a-plan-estrat%C3%A9gico-de-seguridad-vial-pesv-at-empresa-transportadora-san-gabriel-s-a-s-4469263436,,"[Afinidad: 53/100 - Afinidad Moderada] Alta coincidencia técnica en infraestructura vial, diseño geométrico y pavimentos. Modalidad: 100% Remoto en Colombia confirmado.",Nueva,
aab045c9be9eca86,2026-09-22 03:17,Ingeniero infraestructura - bilingue - remoto,MICHAEL PAGE INTERNATIONAL,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-infraestructura-bilingue-remoto-1886744267,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1a61ce5041122a0a,2026-09-22 03:17,Ingeniero de infraestructura (servidores/aws) - remoto,Cinte Colombia SAS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-de-infraestructura-servidores-aws-remoto-1886744007,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1c3cc968f8905c3e,2026-09-22 03:17,Ingeniero/a de infraestructura y conectividad cloud remoto,TALYCAP GLOBAL SAS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-a-de-infraestructura-y-conectividad-cloud-remoto-1886768627,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
d1d0c6736a34b513,2026-09-22 03:17,Ingeniero/a de infraestructura y conectividad cloud 100% remoto,TALYCAP GLOBAL SAS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-a-de-infraestructura-y-conectividad-cloud-100-remoto-1886768625,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
ec4f785d321ad6f2,2026-09-22 03:17,Ingeniero de infraestructura,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-de-infraestructura-1886755031,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
0948ea95da6f92b1,2026-09-22 03:17,Director de interventoría concesión,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-concesion-1886746971,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c9f286b043467fde,2026-09-22 03:17,Director de interventoría proyectos de tecnología,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-proyectos-de-tecnologia-1886751669,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1a624bde0aabf417,2026-09-22 03:17,Director de interventoria civil | yumbo - valle del cauca,INP PROYECTOS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-civil-yumbo-valle-del-cauca-1886761247,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
5a15c71034d6360d,2026-09-22 03:17,"Director de interventoría / mosquera, cundinamarca",Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-mosquera-cundinamarca-1886761828,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
deca148c608f5071,2026-09-22 03:17,Director hseq - chia,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-hseq-chia-1886755279,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
158a5b888f4835d9,2026-09-22 03:17,Ingeniero Civil Senior Estructural Obras Hidráulicas,"IDOM Consulting, Engineering, Architecture",50.0%,Remoto,https://co.linkedin.com/jobs/view/ingeniero-civil-senior-estructural-obras-hidr%C3%A1ulicas-at-idom-consulting-engineering-architecture-4449786446,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
f1bdba926234f67e,2026-09-22 03:27,Director (a) Comercial ARL y SST,MASTER SST,50.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-director-a-comercial-arl-y-sst-bogota-y-zonas-aledanas-en-bogota-dc-AD10DBD96F164F8C61373E686DCF3405,"$ 3.000.000,00 (Mensual) + Comisiones",[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
90c3670c335038e4,2026-09-22 05:09,Director de Proyecto,ADRIAN MAFIOLI Y CIA S.A.S,50.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-director-de-proyecto-ingeniero-en-transporte-y-vias-ingeniero-civil-en-lebrija-04F373EC97EDC4CB61373E686DCF3405,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1af0455db2f829b8,2026-09-22 05:09,Consultora en Seguridad y Salud en el trabajo,MEZZA Y CIA LTDA,50.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consultora-en-seguridad-y-salud-en-el-trabajo-en-bogota-dc-07E9BF3B6742F79361373E686DCF3405,Presencial y remoto,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
1feadbd74bd9bfbe,2026-09-22 05:09,Director de interventoría,AMERICAS GBS SAS,50.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-director-de-interventoria-director-de-obra-en--643E1A399D2C177561373E686DCF3405,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
58e1b7cc06edffaf,2026-09-22 05:09,Gerente de proyecto sector inmobiliario,AGENCIA DE EMPLEO COMFAMA,50.0%,Remoto,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gerente-de-proyecto-sector-inmobiliario-en-medellin-1D6BC514AC61985761373E686DCF3405,"$ 12.000.000,00 (Mensual)",[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
511ca640d20d7c32,2026-09-22 05:09,Ingeniero infraestructura - bilingue - remoto,MICHAEL PAGE INTERNATIONAL,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-infraestructura-bilingue-remoto-1886744267,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
c4c55096ea3e18ec,2026-09-22 05:09,Ingeniero de infraestructura (servidores/aws) - remoto,Cinte Colombia SAS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-de-infraestructura-servidores-aws-remoto-1886744007,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
9bf756e884703fa1,2026-09-22 05:09,Ingeniero/a de infraestructura y conectividad cloud remoto,TALYCAP GLOBAL SAS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-a-de-infraestructura-y-conectividad-cloud-remoto-1886768627,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
6f66992aface828b,2026-09-22 05:09,Ingeniero/a de infraestructura y conectividad cloud 100% remoto,TALYCAP GLOBAL SAS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-a-de-infraestructura-y-conectividad-cloud-100-remoto-1886768625,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
aa9466dfe7d6ea2b,2026-09-22 05:09,Ingeniero de infraestructura,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-de-infraestructura-1886755031,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en infraestructura vial y transporte. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
b6b37cabc98817e3,2026-09-22 05:09,Director de interventoría concesión,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-concesion-1886746971,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
ce17946994d038a1,2026-09-22 05:09,Director de interventoría proyectos de tecnología,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-proyectos-de-tecnologia-1886751669,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
bda13b98253a2a50,2026-09-22 05:09,Director de interventoria civil | yumbo - valle del cauca,INP PROYECTOS,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-civil-yumbo-valle-del-cauca-1886761247,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
5f9ea780b98f8c1e,2026-09-22 05:09,"Director de interventoría / mosquera, cundinamarca",Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-de-interventoria-mosquera-cundinamarca-1886761828,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad en disciplina base (Ingeniera Civil Especialista en Vías y SST) sin especialidad directa en vías/SST. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
fc3b5b2ce1bd6c85,2026-09-22 05:09,Director hseq - chia,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/director-hseq-chia-1886755279,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
7d9a8688b4af9ac9,2026-09-22 05:09,Ingeniero hseq - neiva,ICONTEC,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/ingeniero-hseq-neiva-1886744084,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
9672c07df7f7c273,2026-09-22 05:09,Bogota - consultor de sistemas de gestion - hseq,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/bogota-consultor-de-sistemas-de-gestion-hseq-1886769154,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
0a1acb8adf7421ab,2026-09-22 05:09,Medellin - consultor de sistemas de gestion - hseq,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/medellin-consultor-de-sistemas-de-gestion-hseq-1886769144,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
df96de49b7d10c23,2026-09-22 05:09,Consultor(a) sistema de gestión hseq - bucaramanga,Confidencial,50.0%,Remoto,https://www.elempleo.com/co/ofertas-trabajo/consultora-sistema-de-gestion-hseq-bucaramanga-1886759378,,[Afinidad: 50/100 - Afinidad Moderada] Afinidad parcial en seguridad y salud ocupacional. Modalidad: 100% Remoto en Colombia confirmado.,Nueva,
